review,sentiment,Polaridad_Clustering,Topic_ID,Palabras_Clave,location,gender,date
"You can't add songs to Playlist or music anymore & you can't add songs when you have the song radio stations on anymore. Lyrics aren't shown in full anymore unless you click ""share"".",negativo,negativo,3,"devices, interface, features, buggy, strong, card, couldnt, android, total, problem","Vancouver, Canada",male,2024-07-05
"It just really doesn't work very well anymore since the last update. Can't add music to library, can't update playlists, can't download for offline listening. Can't even multitask because the app close if it's running in the background for even a few seconds. Maybe my phone is just too old. I'm going to Spotify for now.",negativo,negativo,6,"money, time, trial, update, trash, company, worse, recent, past, account","Windhoek, Namibia",male,2023-09-01
"+ dificil funcionar no meu oppo device, nao sei como fazer porque quero mesmo este/",negativo,negativo,1,"android, account, update, device, search, sign, fine, login, results, inconsistent","Cancun, Mexico",male,2024-06-04
App constantly fails and has to be relaunched three times to authenticate.,negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","Washington DC, United States",male,2024-11-28
Unable to add payment option. Fix it!! It's been months.,negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","Montevideo, Uruguay",male,2025-05-17
Not able to get free trial even after login it's asking for payment info and get stuck,negativo,negativo,1,"android, account, update, device, search, sign, fine, login, results, inconsistent","Tripoli, Libya",male,2023-11-07
"It doesnt work at all on my onkyo dp-x1. You cant even play a song, it just shuts down.",negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","Nadi, Fiji",female,2025-12-04
This app is impossible to cancel....they take money every month from my cc and I can not cancel. Please help!!,negativo,negativo,2,"phone, download, monthly, bugs, button, slow, data, android, impossible, laggy","Seville, Spain",male,2023-01-04
"songs still freeze when busy on another app. the search bar in the library is useless as it will find the song, but will play the song that was recently added.",negativo,negativo,1,"android, account, update, device, search, sign, fine, login, results, inconsistent","Paris, France",male,2023-01-20
Caller tune option not given??? In wynk app we have that option but in this not there,negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","Córdoba, Argentina",male,2025-05-08
"Why do I have to pay for music I already paid for. I've spent decades building my library. I was building my library on my laptop when adding store bought cds to itunes was a thing, and now I can't even access those albums without a monthly subscription? Yes, I know. I can download x amount for free with a subscription, but why should I have to pay for a library of songs I've already paid for?",negativo,negativo,2,"phone, download, monthly, bugs, button, slow, data, android, impossible, laggy","Addis Ababa, Ethiopia",male,2023-09-29
"The UI is terrible. Cant disable super slow animations, home page is filled with ads for live shows from artists I do not listen to, will never listen to, and never attend, being hosted in a different continent. Couldn't find loop button. The favourite button position is genuinely *redacted* Half the screen is wasted to show off an ugly blurring effect when playing music. Music quality is fine, app works, UI team needs to be fired",negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","Accra, Ghana",male,2023-11-04
"After airtel wynk merged with Apple Music, I don't know how to continue with leftover wynk subscription and I still don't know how to log in to airtel music with wynk/airtel account.",negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","Mexico City, Mexico",male,2024-04-12
"All these apps good for absolutely nothing, tons of glitches, can't stream a darn thing for once!",negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","Philadelphia, United States",male,2024-05-07
WHERE THE HELL IS MY MUSIC SOME OF MY SONG ARE MISSING,negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","Fortaleza, Brazil",female,2025-07-24
Poor song collection. It's not very targeted to Indian audience. You won't find anything out of mainstream.,negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","Guadalajara, Mexico",male,2024-09-01
"I need this to cancel subscriptions made on an iphone long ago. It is not possible to do so in the app. I will issue charge back with my bank instead and never buy from apple again. I don't get how it is even legal. Scam company, stay away!",negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","La Paz, Bolivia",male,2025-05-15
"New update is great, now the app crashes all the time. In its current state, the app is unusable.",negativo,negativo,6,"money, time, trial, update, trash, company, worse, recent, past, account","Auckland, New Zealand",female,2025-10-27
"They removed the Play Last option, making it hard to queue up multiple albums without interrupting the currently being played album.",negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","Cairo, Egypt",male,2023-08-30
Piss poor app. So many bugs I wouldn't know where to start. Rendered virtually unusable as a result. Artist search crashes the app. Music randomly just stops playing. Artwork and control interface for lock screen shows up when it feels like it. Constantly harassed to provide my music tastes even though dismissed. Not interested in what will only be awful suggestions. Update 11/23 Now they've removed the Play Last function. Thanks apple. I guess we're not allowed to queue up music anymore.,negativo,negativo,1,"android, account, update, device, search, sign, fine, login, results, inconsistent","Ottawa, Canada",male,2024-03-13
"Worst music app I've used Connecting to the libery takes forever even when connected to WiFi (I know this isn't a signal issues as happens when connected to different hotpots ""dowoaded"" playlist won't play unless connected to WiFi or 5G, what's the point in downloading? Only use as get it free through my network provider, can't wait till they swap to spotify",negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","Vancouver, Canada",male,2024-09-14
Pay for the music I already paid for no thanks,negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","Gold Coast, Australia",female,2025-10-07
"Very bad experience, what is the use of adding an app when you are not able to make payment and use the service.",negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","Montevideo, Uruguay",female,2025-07-14
I could not create an Apple ID no matter how hard I try,negativo,negativo,2,"phone, download, monthly, bugs, button, slow, data, android, impossible, laggy","Guadalajara, Mexico",male,2024-08-05
This app is so bad it doesn't even let my buy a subscription,negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","Toronto, Canada",male,2025-01-16
"can't subscribe to plan, doesn't letme add a payment option annoying",negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","Barcelona, Spain",male,2023-03-07
Pictures not loading recantly. Before this I can't allow the expecit contents becuse of the technical issues...,negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","Tripoli, Libya",male,2023-09-26
You can't access your library and if you pay a monthly fee,negativo,negativo,2,"phone, download, monthly, bugs, button, slow, data, android, impossible, laggy","Denver, United States",male,2024-08-06
"Why did they break this app? It used to work perfectly for years. Now after you download songs, rhe library just shows a black screen. This has been an issue for the last few months. It would be nice if they fixed it.",negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","Windhoek, Namibia",male,2023-11-12
"Doesn't load, never used this sevice before, I am not eligible for the free trial.",negativo,negativo,6,"money, time, trial, update, trash, company, worse, recent, past, account","Valparaíso, Chile",male,2025-05-22
Cannot access all the thousands of songs I purchased on Itunes. Actually discovered 10 albums I purchased 8 years ago and paid for are no longer accessible in iTunes on my PC. Typical Apple dracionism. App uninstalled.,negativo,negativo,4,"password, service, crashes, account, user, time, customer, problem, correct, shuffle","Gold Coast, Australia",female,2025-09-06
Could not log in because there is no way to specify on which device the 2fa code goes to.,negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","Monterrey, Mexico",male,2024-11-05
Experiencing lag in starting song for 2 days,negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","New York, United States",male,2024-05-11
Newest update broke it more than it already was,negativo,negativo,1,"android, account, update, device, search, sign, fine, login, results, inconsistent","Nadi, Fiji",female,2025-08-21
Absolutely horrible. Years ago I bought tons of music and they ended up deleting my apple account and now I can't restore anything. They literally robbed me. I hate apple and I hope to see apple not exist anymore in my lifetime. Apple is cancer.,negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","Calgary, Canada",male,2025-02-07
After a recent update 3/29/2024 all songs in library/Playlist sound like a badly scratched CD. Only stations come in clear,negativo,negativo,6,"money, time, trial, update, trash, company, worse, recent, past, account","Ottawa, Canada",male,2024-05-23
For 6 months I've been trying to cancel apple TV but now I have to download apple music to do it how can I unsubscribe from apple completely,negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","Cape Town, South Africa",male,2023-09-03
There is no way to log in without access to my old iPhone. can't select send a text message instead of getting a verification number posted to my non existent phone,negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","Washington DC, United States",male,2024-07-04
"The sound quality can be wonky and the app itself is annoying to use. I've always hated how some of my playlists' pictures will disappear and just leave it as a grey square instead. It's pretty buggy with playlist and songs covers in general, they flicker for some reason it's strange. Sometimes the app will completely skip a song that was going to play as well. While playing a song the song volume/quality will go lower or higher randomly. Overall, improve the Android version of this app.",negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","Los Angeles, United States",male,2024-02-16
"This app blows, making you install it in the first place to cancel subscriptions is bs but then that it doesn't work when u do is over the top",negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","Toronto, Canada",male,2024-07-10
Needs a major upate app keeps crashing. Its no longer grabbing music that is similar to what i'm listening to and giving me new content. Not to mention you need to fix compatibility with chrome cast i should not have to keep deleting this app off my phone and lose all my downloaded music again because it won't properly connect. FIX YOUR APP,negativo,negativo,1,"android, account, update, device, search, sign, fine, login, results, inconsistent","Sydney, Australia",female,2025-12-13
wish apple had suggested songs i would like,negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","Ottawa, Canada",male,2024-10-13
This app is terrible on PS5 the company can't troubleshoot. Waste of money I get it free,negativo,negativo,6,"money, time, trial, update, trash, company, worse, recent, past, account","Adelaide, Australia",female,2025-10-23
From 5 stars to one Completely broken on my android phone. Wouldn't add to library. After reinstall now won't load library at all.,negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","Hobart, Australia",female,2025-12-21
I could not subscribe payment method not working,negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","Phoenix, United States",male,2024-04-28
"My app is now constantly saying it's updating my library so won't let me add anything.... I've cleared the cache, logged out and back in which lost me my downloaded music which I now can't download again, forced stopped it.... nothing works.......4 days later still not working properly so looks like I'll be cancelling the family subscription",negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","Perth, Australia",female,2025-10-03
"We were so happy with Wynk Music and had to suffer so much because of this app. But after installing this application today, now this app turned out to be a headache.",negativo,negativo,1,"android, account, update, device, search, sign, fine, login, results, inconsistent","Seattle, United States",male,2025-02-02
Apple music is for iPhone!! And apple store is iPhones appstore! Playbutik is for Android! Stop now!! -1000000 star for copy theft!,negativo,negativo,4,"password, service, crashes, account, user, time, customer, problem, correct, shuffle","Kathmandu, Nepal",male,2023-06-20
"It's decided to stop working on my s23 android, and I can't play any music.",negativo,negativo,1,"android, account, update, device, search, sign, fine, login, results, inconsistent","Ottawa, Canada",male,2024-03-31
Sign up is tribble I try creat my account many time but they not sending me ottp for verification,negativo,negativo,1,"android, account, update, device, search, sign, fine, login, results, inconsistent","New York, United States",male,2024-10-13
Terrible experience. Wasted half an hour to setup apple ID and auto-pay settings. Everytime towards the end it refreshes and brings the original starting page. The experience of something as simple as listening to music should be hassle free and quick. Such a bogus app and the UI is also terrible.,negativo,negativo,6,"money, time, trial, update, trash, company, worse, recent, past, account","Nairobi, Kenya",male,2023-10-16
"Apple Music on Android is hindered by a sluggish interface and frequent bugs, impacting user experience. Navigation can be confusing, and features like offline playback are unreliable. Compared to its iOS counterpart and competitors like Spotify, it lacks optimization and smooth performance. Subscriptions are costly for the service quality provided. Users may find better value and functionality with other music streaming apps on the platform.",negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","Vienna, Austria",male,2023-01-11
Constantly buffers on songs with full wifi or cellular strength! You can tell this is an Apple product because it's garbage!!!!,negativo,negativo,2,"phone, download, monthly, bugs, button, slow, data, android, impossible, laggy","Jakarta, Indonesia",male,2023-07-10
I do not want the app. I just want to make sure my cloud account is cancelled as I do not use an I phone any longer.,negativo,negativo,2,"phone, download, monthly, bugs, button, slow, data, android, impossible, laggy","Dakar, Senegal",male,2023-09-22
App is showing that my device is rooted even if it's not. Currently using Shanling M6 Ultra.,negativo,negativo,4,"password, service, crashes, account, user, time, customer, problem, correct, shuffle","Ottawa, Canada",male,2024-09-15
Cant make it shut up. I stop the app and if I use radio volume it starts up again.,negativo,negativo,6,"money, time, trial, update, trash, company, worse, recent, past, account","Paris, France",male,2023-03-27
Songs won't play just cosistent loading since the last update.,negativo,negativo,1,"android, account, update, device, search, sign, fine, login, results, inconsistent","Ottawa, Canada",male,2024-05-19
Keeps telling me to log in even tho I'm logged In,negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","Santiago, Chile",female,2025-06-07
"I keep getting signed out for no reason, it's doesn't make sense because my internet is completely fine",negativo,negativo,2,"phone, download, monthly, bugs, button, slow, data, android, impossible, laggy","Quebec City, Canada",male,2024-12-11
Stopped working last week. This is how they make u buy apple products,negativo,negativo,1,"android, account, update, device, search, sign, fine, login, results, inconsistent","Cali, Colombia",female,2025-06-05
"It seems every other song is ""unavailable at this time."" Very frustrating. Going back to Amazon music",negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","San Antonio, United States",male,2024-09-20
The play button just stopped working and now it won't work and I pay for this to not have something that doesn't work,negativo,negativo,2,"phone, download, monthly, bugs, button, slow, data, android, impossible, laggy","Denver, United States",male,2024-03-18
Lawre ka app hai. Ek bhi gana sunne ko nahi milta sub gane ko purches karna parta hain,negativo,negativo,4,"password, service, crashes, account, user, time, customer, problem, correct, shuffle","Athens, Greece",male,2023-02-08
The user experience is so bad that its 3rd time I am uninstalling them well looking at their phone series and the dummy who thinks they are great no wonder they feel it is good,negativo,negativo,4,"password, service, crashes, account, user, time, customer, problem, correct, shuffle","Guadalajara, Mexico",male,2024-03-21
First purchase after play not available any tried free,negativo,negativo,4,"password, service, crashes, account, user, time, customer, problem, correct, shuffle","Cancun, Mexico",male,2024-02-07
I cannot access the music that I paid for Without the stupid subscription.,negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","Christchurch, New Zealand",female,2025-08-28
"Don't work 80% of times, mostly remastered music no original sound. Rather listen to what the artist wanted you to hear. would rather listen to the original music than the remastered",negativo,negativo,2,"phone, download, monthly, bugs, button, slow, data, android, impossible, laggy","Lima, Peru",male,2025-03-18
"Terrible. I was logged out in the middle of using it due to a glitch and was unable to log in, without explanation. I tried logging in on a browser rather than my phone and was told my account was locked. I requested access and a day later this was denied, again without explanation. I asked for support on the chat and was told the decision was final. So now my account is permanently blocked through no fault of my own and apparently I just have to accept that. Absolutely ridiculous.",negativo,negativo,4,"password, service, crashes, account, user, time, customer, problem, correct, shuffle","Tijuana, Mexico",male,2024-10-06
"I have been using this app for years and seems to be getting worse and worse, getting to the point now where I have to uninstall and reinstall numerous times a day to use, now it's completely crashed and won't get past the organising library stage, poor considering how much it costs each month. To make it worse because I purchase the app through ee its almost impossible to cancel my subscription with apple music, won't use it again when I finally get to cancel my subscription",negativo,negativo,6,"money, time, trial, update, trash, company, worse, recent, past, account","Cape Town, South Africa",male,2023-09-01
"It's not a great app, there are bugs and issues, and recently it started forcing autoplay on me, which makes me want to stop using this app. The music library is organized like I'd prefer, that's the only thing keeping me from leaving.",negativo,negativo,6,"money, time, trial, update, trash, company, worse, recent, past, account","Philadelphia, United States",male,2024-03-19
Updated there app. Now nothing will auto play only 1 song then gotta open the app to play more pretty annoying,negativo,negativo,1,"android, account, update, device, search, sign, fine, login, results, inconsistent","Adelaide, Australia",female,2025-12-07
I hate this app. I would use Spotify if this wasn't included in my phone plan,negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","Monterrey, Mexico",male,2024-09-29
This app simply doesn't work on Android. Coincidence? Perhaps not!,negativo,negativo,1,"android, account, update, device, search, sign, fine, login, results, inconsistent","Toronto, Canada",male,2024-07-11
Currently locked out of my account on my Android phone. WTH?? Double checked I have the correct password. Submitted request to Apple says my account is locked and I have to wait for an email response to by request. FIX IT NOW. I have given you guys a lot of money over the years and this is NOT acceptable!,negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","Houston, United States",male,2024-02-08
Logged me out and won't let me log back in. Keeps taking me back to the previous screen and doesn't log me in when I try to log in. I've tried clearing cache and uninstalling and reinstalling several times but nothing changes. Same thing happening on my tablet.,negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","Sydney, Australia",female,2025-08-12
Apple music just stops playing. I can't access it and this happens too frequently,negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","Ottawa, Canada",male,2024-09-30
Why do I need to pay for it just to look for a song,negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","Hobart, Australia",female,2025-09-15
"Genuinely AWFUL. Constantly breaks down if you're browsing and listening at the same time (imagine doing that in 2024, god forbid we multi-task) and I have to restart the app often. I wish my family didn't have an Apple family plan or I'd have ditched this for Spotify the first moment I could.",negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","Arequipa, Peru",female,2025-08-03
"Garbage. Terrible music quality and functionality. Use any other app for Music. I only use Apple Music because it came with my phone plan. UPDATE: Even better... Got locked out of my account for no reason whatsoever. Had to request to get access back. Then I go to play some tunes and I can't play anything because it's all ""not available in your region or country"" even though everything before the lock was... Apple is trash and so are their products.",negativo,negativo,6,"money, time, trial, update, trash, company, worse, recent, past, account","Casablanca, Morocco",male,2023-10-30
"Constantly logging me out. If it wasn't free with my phone plan, I'd go back to Spotify.",negativo,negativo,2,"phone, download, monthly, bugs, button, slow, data, android, impossible, laggy","Caracas, Venezuela",female,2025-06-15
"Doesn't work properly. I had an iPhone and made subscription to few apps. Now after swaping back to android, apple music will not let me mange my subscriptions, because basically there is no options for it in android. Really disappointed, with they way they make this things, especially when they're charging apple prices for their stupid phone. Should I buy now an iPhone just to cancel my subscriptions? It's just ridiculous...",negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","Cancun, Mexico",male,2024-08-08
What's going on my apple music refused to login kindly fix this please it's getting annoying over two weeks now what's going on,negativo,negativo,4,"password, service, crashes, account, user, time, customer, problem, correct, shuffle","Cancun, Mexico",male,2024-12-25
"If a song is missing from a Playlist, it gives us a message saying it is missing and stops playing music. Why would a music app EVER stop playing music?!",negativo,negativo,4,"password, service, crashes, account, user, time, customer, problem, correct, shuffle","Jacksonville, United States",male,2024-10-15
Can't access my library without a subscription a subscription. Can't play the music I've downloaded either so I've lost years of purchases. Thank you for NOT A THING Apple.,negativo,negativo,4,"password, service, crashes, account, user, time, customer, problem, correct, shuffle","Doha, Qatar",male,2023-05-01
"very useless.. can't even sign in to my Apple music, it redirects you to a web",negativo,negativo,1,"android, account, update, device, search, sign, fine, login, results, inconsistent","San Jose, United States",male,2024-11-17
"Play Last! Why why why why did you remove PLAY LAST! It's the reason I left spotify, adding songs to the end of the que is the most basic thing I do when adding music I will listen to for the day! Come on now!",negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","Tokyo, Japan",male,2023-05-08
Free trial songs couldn't be listened n process is lengthy too,negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","Philadelphia, United States",male,2024-11-10
"You guys are just wack, I don't even want to waste my time to complain, bye...",negativo,negativo,6,"money, time, trial, update, trash, company, worse, recent, past, account","New York, United States",male,2024-11-18
"I have encountered several difficulties when attempting to play the songs. Additionally, I have experienced numerous technical glitches and issues while trying to log in. I hope this information proves useful to others.",negativo,negativo,4,"password, service, crashes, account, user, time, customer, problem, correct, shuffle","Dakar, Senegal",male,2023-12-08
Payment on non apple devices is a nightmare,negativo,negativo,4,"password, service, crashes, account, user, time, customer, problem, correct, shuffle","Tripoli, Libya",male,2023-12-01
horrible. android version is absolutely trash - samsung A34...,negativo,negativo,6,"money, time, trial, update, trash, company, worse, recent, past, account","Chicago, United States",male,2025-01-15
"Pathetic buggy app, can't add a payment method, just goes in circle and then dud",negativo,negativo,3,"devices, interface, features, buggy, strong, card, couldnt, android, total, problem","Santiago, Chile",male,2025-05-22
Won't start on a custom rom that provides security updates for my old device,negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","Munich, Germany",male,2023-01-17
"Audio now just cuts out randomly. Only a forced app restart fixes it, and even then for like a song. I realize Apple and Google hate each other but if you're going to charge a premium for a service that others do better, it's time to move on. I love cancelling Apple subscriptions.",negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","Seattle, United States",male,2024-09-26
I subscribe and get logged at before the next subscription it's too bad apple Next time I use another music app you guys are not worth it,negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","Tijuana, Mexico",male,2024-12-10
Definitely broken on Android on purpose.. How does switching to dark mode stop any music from playing? And my app gets deauthorised everyday.. clearing cache or data doesnt work. You have to reinstall the app every time it messes up.,negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","Suva, Fiji",female,2025-11-23
Autoplay never ever works ever. I'm really close to canceling my subscription due to this issue.,negativo,negativo,4,"password, service, crashes, account, user, time, customer, problem, correct, shuffle","Karachi, Pakistan",male,2023-06-12
I want to cancel AppleTV subscription. So easy to subscribe but too difficult to cancel. I don't watch.,negativo,negativo,3,"devices, interface, features, buggy, strong, card, couldnt, android, total, problem","La Paz, Bolivia",male,2025-03-12
I want to cancel and you will not let me been trying for a hour,negativo,negativo,6,"money, time, trial, update, trash, company, worse, recent, past, account","Salvador, Brazil",male,2025-03-30
Student offer is fake in India. It does not work.,negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","Calgary, Canada",male,2024-06-18
Can't install. Doesn't like my phone? I don't want music on my phone....too old to appreciate it. Just want to pay for my procreate brushes. Help,negativo,negativo,1,"android, account, update, device, search, sign, fine, login, results, inconsistent","Phoenix, United States",male,2024-04-17
You overcharge for service and your customer service hid my subscription from my phone company. This app will steal your money,negativo,negativo,4,"password, service, crashes, account, user, time, customer, problem, correct, shuffle","Port Moresby, Papua New Guinea",female,2025-11-16
"Does a job, but makes you suffer for using it.",negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","Harare, Zimbabwe",male,2023-10-12
"Recent update broke the app and/or it randomly stops working and music doesn't play in my library, even when downloaded.",negativo,negativo,1,"android, account, update, device, search, sign, fine, login, results, inconsistent","Melbourne, Australia",female,2025-08-22
never I did everything to log in like i remember everything and it won't work!,negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","Los Angeles, United States",male,2025-02-18
"As of my last knowledge update in January 2022, several companies and cloud service providers offer high-capacity storage solutions. Keep in mind that the storage landscape is continually evolving, and newer options may have emerged since then. Here are some notable examples: 1. **Amazon S3 (Amazon Simple Storage Service):** - Amazon S3 provides scalable object storage with virtually unlimited capacity. It's a part of Amazon Web Services (AWS). 2. **Google Cloud Storage:** - Google Cloud",negativo,negativo,4,"password, service, crashes, account, user, time, customer, problem, correct, shuffle","Toronto, Canada",male,2024-09-08
It doesn't work like ios.. my ios library here is unknown..,negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","Durban, South Africa",male,2024-01-13
THE APP WAS FINE UNTIL I UPDATED IT NOW IT'S MIXING UP TGE AONGS IN MY LIBRARY WHEN I WANT TO PLAY A SONG IT WILL PLAY ANOTHER SONG THAT IS NOT EVEN RELATED TO THE ONE I TAPPED,negativo,negativo,1,"android, account, update, device, search, sign, fine, login, results, inconsistent","Boston, United States",male,2024-11-18
"The service is really good, the app experience is the worst out of all services. The features and design are fine but just getting music to play can be so frustrating. Half of the time you're stuck buffering whether on WiFi or data and you have to do force stop, airplane mode, and clearing cache acrobatics I don't know how hard it is to fix it but this has been a running issue for the last 5 years. This isn't a free app, do better The battery use is also horrendous. 40% of a full charge?",negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","Philadelphia, United States",male,2024-11-11
"Apple is a thief. They suddenly deactivated my account, I went through 6 days of contacting their support and after wasting almosr 4 hours with then they said the account will not be reactivate and the funny thing they did not refund the subscription as they constantly said it is charged by Google but Google said you have to get the refund by developer.So total joke.",negativo,negativo,4,"password, service, crashes, account, user, time, customer, problem, correct, shuffle","Brasília, Brazil",male,2025-03-25
Worst service ever. It will delete your playlists if you miss a payment or if you want to just unsubscribe for a month and then come back. All your stuff will be gone and they only care about your money.,negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","San Antonio, United States",male,2024-07-05
Can't listen to purchased music without a sub like on iTunes... Uninstalling.,negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","Hobart, Australia",female,2025-11-22
"This app is absolutely terrible. It does not save artists you recently listened to. When listening to an album, if you do something else on your device and then return to the Apple music app, it does not take you to the tracks on the album you are currently listening to. And it randomly signs you out automatically.",negativo,negativo,1,"android, account, update, device, search, sign, fine, login, results, inconsistent","Boston, United States",male,2024-10-21
In order to listen to like even one song you have to but their membership . In my opinion unless your rich and can pay 15 dollars a month for this DONT GET IT,negativo,negativo,2,"phone, download, monthly, bugs, button, slow, data, android, impossible, laggy","Vancouver, Canada",male,2024-10-06
Can't ever join my friends collaborative playlist because they purposely leave features broken on the Android version,negativo,negativo,2,"phone, download, monthly, bugs, button, slow, data, android, impossible, laggy","Bogotá, Colombia",male,2025-03-28
App Not Working on Android.... Even Apple Support Executive ask to Install the App in Apple Device.. some Problems are with the App to work on Android still under Consideration..,negativo,negativo,1,"android, account, update, device, search, sign, fine, login, results, inconsistent","Melbourne, Australia",female,2025-10-25
Tried it a year ago and with out apple device the account support was useless.,negativo,negativo,1,"android, account, update, device, search, sign, fine, login, results, inconsistent","Hobart, Australia",female,2025-10-20
Couldn't buy any song using this app. Useless to me,negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","Tripoli, Libya",male,2023-09-28
Horrible experience. I created apple id and I want to subscribe but the app is not showing any options for payment and it keeps on showing the home page over and over again. I tried to login via desktop browser but it's same. Goes to show how horrible products these companies are making for their customers.,negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","Asunción, Paraguay",female,2025-06-25
"Only downloaded so I could cancel a subscription, which can seemingly only be done through an apple application and not any internet browser... Thanks apple, you give me new reasons to hate you daily",negativo,negativo,2,"phone, download, monthly, bugs, button, slow, data, android, impossible, laggy","Lima, Peru",male,2025-05-01
"Application fails to load, just getting stuck on a spinning loading ring without launching. Application is currently broken and unusable.",negativo,negativo,1,"android, account, update, device, search, sign, fine, login, results, inconsistent","Phoenix, United States",male,2024-07-17
It's perfect music player but I can't leave family sharing!!!,negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","Los Angeles, United States",male,2024-04-02
Required to pay a subscription in order to access your library. It's easier to just go through the trouble of transferring your library manually onto a galaxy device. Another reason to ditch Apple altogether.,negativo,negativo,1,"android, account, update, device, search, sign, fine, login, results, inconsistent","Chicago, United States",male,2024-05-15
I am not sure why they want me to review Apple music since I do not have apple music on my Android phone,negativo,negativo,2,"phone, download, monthly, bugs, button, slow, data, android, impossible, laggy","Melbourne, Australia",female,2025-09-15
Very clunky. They also try to scam you with a free trial hoping you'll forget to unsubscribe.,negativo,negativo,2,"phone, download, monthly, bugs, button, slow, data, android, impossible, laggy","Santa Cruz, Bolivia",female,2025-06-05
"Constant bug on Android. Things go OK for a while but there seems to be a regular bug when trying to add music. ""This action is not available while your library is updating"" Only fix seems to be to delete the app and reinstall. However this loses ALL the music you have downloaded from the app resulting in a painful process of trying to add years worth of tracks and albums. This same bug has happened over the last couple of years and needs a fix desperately.",negativo,negativo,6,"money, time, trial, update, trash, company, worse, recent, past, account","Quebec City, Canada",male,2024-05-28
